filename,product_name,artist,price,predicted_category,confidence,method,source_category,scrape_date,product_url,image_url,top1_category,top1_score,top2_category,top2_score,top3_category,top3_score
jordan_air_t-shirt_156.jpg,JORDAN AIR T-Shirt,bospizza99,24,Sports,0.9625,hybrid (image+text),Sports,2026-07-04,https://www.teepublic.com/t-shirt/76377399-jordan-air,"https://images.teepublic.com/derived/production/designs/76377399_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Sports,0.9625,Vintage,0.0169,Pop Culture,0.0053
spurs_t-shirt_157.jpg,SPURS T-Shirt,BrewingU,24,Sports,0.9623,hybrid (image+text),Sports,2026-07-04,https://www.teepublic.com/t-shirt/67411562-spurs,"https://images.teepublic.com/derived/production/designs/67411562_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Sports,0.9623,Humor,0.0058,Seasonal,0.0054
illinois_illini_final_four_2026_mens_march_madness_basketbal_158.jpg,Illinois Illini Final four 2026 Men's March Madness Basketball T-Shirt,Sketchyyy,24,Sports,0.9689,hybrid (image+text),Sports,2026-07-04,https://www.teepublic.com/t-shirt/89804723-illinois-illini-final-four-2026-mens-march-madness,"https://images.teepublic.com/derived/production/designs/89804723_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Sports,0.9689,Vintage,0.0094,Family,0.0063
michael_jordan_greatest_of_all_time_t-shirt_159.jpg,Michael Jordan Greatest of All Time T-Shirt,j.kor.art,24,Sports,0.5843,hybrid (image+text),Sports,2026-07-04,https://www.teepublic.com/t-shirt/76038903-michael-jordan-greatest-of-all-time,"https://images.teepublic.com/derived/production/designs/76038903_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Sports,0.5843,Vintage,0.2304,Pop Culture,0.0758
nwo_squads_war_t-shirt_160.jpg,nwo squads war T-Shirt,Classic Mu,24,Pop Culture,0.4577,hybrid (image+text),Sports,2026-07-04,https://www.teepublic.com/t-shirt/68618277-nwo-squads-war,"https://images.teepublic.com/derived/production/designs/68618277_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Pop Culture,0.4577,Vintage,0.1049,Gaming,0.0748
macho_man_randy_savage_t-shirt_161.jpg,Macho Man Randy Savage T-Shirt,rizznchill,24,Vintage,0.3105,image only,Sports,2026-07-04,https://www.teepublic.com/t-shirt/69901622-macho-man-randy-savage,"https://images.teepublic.com/derived/production/designs/69901622_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Vintage,0.3105,Lifestyle,0.1471,Music,0.1195
ufc_world_class_mma_t-shirt_162.jpg,UFC World Class MMA T-Shirt,TheMerchFight,24,Sports,0.5169,hybrid (image+text),Sports,2026-07-04,https://www.teepublic.com/t-shirt/84747523-ufc-world-class-mma,"https://images.teepublic.com/derived/production/designs/84747523_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Sports,0.5169,Travel,0.2020,Vintage,0.0534
puck_everybody_ignite_the_orange_-_philadelphia_flyers_2026__164.jpg,PUCK EVERYBODY IGNITE THE ORANGE - PHILADELPHIA FLYERS 2026 PLAYOFF T-Shirt,Krystle Patterns,24,Uncertain - needs review,0.1522,image only,Sports,2026-07-04,https://www.teepublic.com/t-shirt/91239283-puck-everybody-ignite-the-orange-philadelphia-flye,"https://images.teepublic.com/derived/production/designs/91239283_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Sports,0.1522,Humor,0.1498,Gaming,0.1359
buffalo_bandits_t-shirt_165.jpg,Buffalo Bandits T-Shirt,Rob Sollanych's Creative Works,24,Sports,0.5773,hybrid (image+text),Sports,2026-07-04,https://www.teepublic.com/t-shirt/90494112-buffalo-bandits,"https://images.teepublic.com/derived/production/designs/90494112_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Sports,0.5773,Music,0.4001,Seasonal,0.0061
shoresy_t-shirt_166.jpg,Shoresy T-Shirt,quansvengeance,24,Pets,0.4527,image only,Sports,2026-07-04,https://www.teepublic.com/t-shirt/83434911-shoresy,"https://images.teepublic.com/derived/production/designs/83434911_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Pets,0.4527,Sports,0.2383,Animals,0.1556
minnesota_north_stars_--_fadeddistressed_style_t-shirt_167.jpg,Minnesota North Stars -- Faded/Distressed Style T-Shirt,CultOfRomance,24,Sports,0.3544,hybrid (image+text),Sports,2026-07-04,https://www.teepublic.com/t-shirt/24997926-minnesota-north-stars-faded-distressed-style,"https://images.teepublic.com/derived/production/designs/24997926_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Sports,0.3544,Vintage,0.3160,Nature,0.1516
finkle_is_einhorn_t-shirt_168.jpg,FINKLE IS EINHORN T-Shirt,thedeuce,24,Humor,0.3410,image only,Sports,2026-07-04,https://www.teepublic.com/t-shirt/33600272-finkle-is-einhorn,"https://images.teepublic.com/derived/production/designs/33600272_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Humor,0.3410,Lifestyle,0.1154,Vintage,0.1021
redskins_t-shirt_169.jpg,redskins T-Shirt,nanaky,24,Sports,0.3955,image only,Sports,2026-07-04,https://www.teepublic.com/t-shirt/80918165-redskins,"https://images.teepublic.com/derived/production/designs/80918165_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Sports,0.3955,Vintage,0.1190,Family,0.0616
ohio_worst_state_ever_t-shirt_170.jpg,OHIO WORST STATE EVER T-Shirt,thedeuce,24,Sports,0.3868,image only,Sports,2026-07-04,https://www.teepublic.com/t-shirt/14305674-ohio-worst-state-ever,"https://images.teepublic.com/derived/production/designs/14305674_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Sports,0.3868,Humor,0.2740,Seasonal,0.0795
ill_street_birds_t-shirt_171.jpg,Ill Street Birds T-Shirt,thomcat23,24,Uncertain - needs review,0.2361,hybrid (image+text),Sports,2026-07-04,https://www.teepublic.com/t-shirt/5867128-ill-street-birds,"https://images.teepublic.com/derived/production/designs/5867128_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Animals,0.2361,Nature,0.2135,Sports,0.1527
agip_azienda_generale_italiana_petroli_faded_vintage_style_t_172.jpg,AGIP Azienda Generale Italiana Petroli / Faded Vintage Style T-Shirt,CultOfRomance,24,Uncertain - needs review,0.2199,hybrid (image+text),Sports,2026-07-04,https://www.teepublic.com/t-shirt/33399159-agip-azienda-generale-italiana-petroli-faded-vinta,"https://images.teepublic.com/derived/production/designs/33399159_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Vintage,0.2199,Pets,0.2169,Animals,0.1277
team_penske_t-shirt_173.jpg,Team Penske T-Shirt,DeathJonnys,24,Sports,0.4487,image only,Sports,2026-07-04,https://www.teepublic.com/t-shirt/85467142-team-penske,"https://images.teepublic.com/derived/production/designs/85467142_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Sports,0.4487,Gaming,0.1841,Professions,0.0757
ayrton_senna_t-shirt_174.jpg,Ayrton Senna T-Shirt,FinnickArrow,24,Sports,0.4604,image only,Sports,2026-07-04,https://www.teepublic.com/t-shirt/17136975-ayrton-senna,"https://images.teepublic.com/derived/production/designs/17136975_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Sports,0.4604,Lifestyle,0.0654,Vintage,0.0637
david_pearson_1968_nascar_vintage_t-shirt_175.jpg,David Pearson 1968 NASCAR Vintage T-Shirt,KT Garage 09,24,Vintage,0.6502,hybrid (image+text),Sports,2026-07-04,https://www.teepublic.com/t-shirt/62648089-david-pearson-1968-nascar-vintage,"https://images.teepublic.com/derived/production/designs/62648089_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Vintage,0.6502,Family,0.2108,Sports,0.0711
trd_racing_development_t-shirt_176.jpg,Trd Racing Development T-Shirt,evapa,24,Gaming,0.3360,image only,Sports,2026-07-04,https://www.teepublic.com/t-shirt/62479392-trd-racing-development,"https://images.teepublic.com/derived/production/designs/62479392_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Gaming,0.3360,Sports,0.2959,Lifestyle,0.1293
i_do_my_own_stunts_t-shirt_177.jpg,I Do My Own Stunts T-Shirt,tangtur55,24,Sports,0.5325,image only,Sports,2026-07-04,https://www.teepublic.com/t-shirt/15598431-i-do-my-own-stunts,"https://images.teepublic.com/derived/production/designs/15598431_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Sports,0.5325,Lifestyle,0.1582,Humor,0.1072
campagnolo_t-shirt_179.jpg,CAMPAGNOLO T-Shirt,Koechenx,24,Music,0.4389,hybrid (image+text),Sports,2026-07-04,https://www.teepublic.com/t-shirt/60976110-campagnolo,"https://images.teepublic.com/derived/production/designs/60976110_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Music,0.4389,Vintage,0.2140,Lifestyle,0.1226
world-cup-2026_t-shirt_180.jpg,World-Cup-2026 T-Shirt,Claessens_art,24,Travel,0.4223,hybrid (image+text),Sports,2026-07-04,https://www.teepublic.com/t-shirt/78808427-world-cup-2026,"https://images.teepublic.com/derived/production/designs/78808427_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Travel,0.4223,Vintage,0.1146,Pop Culture,0.0817
dapper_dan_t-shirt_181.jpg,Dapper Dan T-Shirt,buby87,24,Uncertain - needs review,0.2941,image only,Sports,2026-07-04,https://www.teepublic.com/t-shirt/85468-dapper-dan,"https://images.teepublic.com/derived/production/designs/85468_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Pop Culture,0.2941,Humor,0.2256,Vintage,0.1216
mexico_86_t-shirt_183.jpg,Mexico 86 T-Shirt,This Is Football,24,Sports,0.8610,image only,Sports,2026-07-04,https://www.teepublic.com/t-shirt/46516957-mexico-86,"https://images.teepublic.com/derived/production/designs/46516957_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Sports,0.8610,Vintage,0.0310,Music,0.0260
playa_haters_ball_pimp_walkin_t-shirt_184.jpg,Playa Haters' Ball Pimp Walkin' T-Shirt,DarkLordPug,24,Uncertain - needs review,0.2745,image only,Television,2026-07-04,https://www.teepublic.com/t-shirt/35917425-playa-haters-ball-pimp-walkin,"https://images.teepublic.com/derived/production/designs/35917425_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Gaming,0.2745,Humor,0.1956,Family,0.1297
the_faces_of_michael_scott_-_the_office_shirt_t-shirt_186.jpg,The Faces of Michael Scott - The Office Shirt T-Shirt,FalconArt,24,Humor,0.4026,image only,Television,2026-07-04,https://www.teepublic.com/t-shirt/3072900-the-faces-of-michael-scott-the-office-shirt,"https://images.teepublic.com/derived/production/designs/3072900_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Humor,0.4026,Professions,0.1933,Pop Culture,0.1210
the_trashman_vintage_wrestling_t-shirt_187.jpg,The Trashman Vintage Wrestling T-Shirt,Yinz Jagoffz,24,Pop Culture,0.3264,hybrid (image+text),Television,2026-07-04,https://www.teepublic.com/t-shirt/79140094-the-trashman-vintage-wrestling,"https://images.teepublic.com/derived/production/designs/79140094_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Pop Culture,0.3264,Sports,0.2461,Vintage,0.2297
kermit_the_frog_t-shirt_188.jpg,Kermit The Frog T-Shirt,valentinahramov,24,Pets,0.3520,hybrid (image+text),Television,2026-07-04,https://www.teepublic.com/t-shirt/13396734-kermit-the-frog,"https://images.teepublic.com/derived/production/designs/13396734_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Pets,0.3520,Pop Culture,0.1652,Humor,0.1641
the_rainbow_connection_t-shirt_189.jpg,the Rainbow Connection T-Shirt,MCELROYstudios,24,Nature,0.3427,image only,Television,2026-07-04,https://www.teepublic.com/t-shirt/13022385-the-rainbow-connection,"https://images.teepublic.com/derived/production/designs/13022385_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Nature,0.3427,Gaming,0.1652,Humor,0.0728
snoopy_and_woodstock_cool_mode_t-shirt_190.jpg,snoopy and woodstock cool mode T-Shirt,Gomibako,24,Pets,0.4785,image only,Television,2026-07-04,https://www.teepublic.com/t-shirt/85476532-snoopy-and-woodstock-cool-mode,"https://images.teepublic.com/derived/production/designs/85476532_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Pets,0.4785,Animals,0.1814,Humor,0.0668
larrys_gym_at_mussel_beach_t-shirt_191.jpg,Larry's Gym At Mussel Beach T-Shirt,Bigfinz,24,Lifestyle,0.4997,hybrid (image+text),Television,2026-07-04,https://www.teepublic.com/t-shirt/28406164-larrys-gym-at-mussel-beach,"https://images.teepublic.com/derived/production/designs/28406164_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Lifestyle,0.4997,Nature,0.2014,Sports,0.1152
live_long_prosper_t-shirt_192.jpg,Live Long & Prosper T-Shirt,Cosmic Anger Design,24,Pop Culture,0.5105,image only,Television,2026-07-04,https://www.teepublic.com/t-shirt/89548611-live-long-and-prosper,"https://images.teepublic.com/derived/production/designs/89548611_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Pop Culture,0.5105,Professions,0.1425,Spiritual,0.0805
strange_things_happen_t-shirt_193.jpg,Strange things Happen T-Shirt,DrMonekers,24,Sports,0.6276,image only,Television,2026-07-04,https://www.teepublic.com/t-shirt/22973345-strange-things-happen,"https://images.teepublic.com/derived/production/designs/22973345_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Sports,0.6276,Vintage,0.2066,Nature,0.0279
scully_and_mulder_believe_poster_t-shirt_194.jpg,Scully and Mulder BELIEVE Poster T-Shirt,Mia's Designs,24,Uncertain - needs review,0.2319,image only,Television,2026-07-04,https://www.teepublic.com/t-shirt/3805154-scully-and-mulder-believe-poster,"https://images.teepublic.com/derived/production/designs/3805154_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Vintage,0.2319,Pop Culture,0.2148,Spiritual,0.1519
roswell_grays_baseball_jersey_t-shirt_195.jpg,Roswell Grays Baseball Jersey T-Shirt,DarkLordPug,24,Sports,0.4643,hybrid (image+text),Television,2026-07-04,https://www.teepublic.com/t-shirt/23728188-roswell-grays-baseball-jersey,"https://images.teepublic.com/derived/production/designs/23728188_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Sports,0.4643,Lifestyle,0.1129,Vintage,0.0685
there_was_a_fish_in_the_percolator_t-shirt_196.jpg,"There was a fish, IN the percolator! T-Shirt",lucas-quinteros,24,Animals,0.4576,hybrid (image+text),Television,2026-07-04,https://www.teepublic.com/t-shirt/73099224-there-was-a-fish-in-the-percolator,"https://images.teepublic.com/derived/production/designs/73099224_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Animals,0.4576,Professions,0.2664,Pets,0.1068
fear_not_twin_peaks_inspired_art_t-shirt_197.jpg,"Fear not, Twin Peaks inspired art T-Shirt",Zubieta,24,Art,0.4604,hybrid (image+text),Television,2026-07-04,https://www.teepublic.com/t-shirt/76785342-fear-not-twin-peaks-inspired-art,"https://images.teepublic.com/derived/production/designs/76785342_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Art,0.4604,Anime,0.1574,Gaming,0.0656
psych_gus_you_hear_about_pluto_t-shirt_198.jpg,Psych Gus You Hear About Pluto? T-Shirt,scribblejuice,24,Sports,0.7472,image only,Television,2026-07-04,https://www.teepublic.com/t-shirt/68061895-psych-gus-you-hear-about-pluto,"https://images.teepublic.com/derived/production/designs/68061895_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Sports,0.7472,Humor,0.0763,Vintage,0.0502
the_wire_t-shirt_199.jpg,The Wire T-Shirt,Black Snow Comics,24,Uncertain - needs review,0.1995,image only,Television,2026-07-04,https://www.teepublic.com/t-shirt/83513925-the-wire,"https://images.teepublic.com/derived/production/designs/83513925_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Sports,0.1995,Vintage,0.1469,Music,0.1124
owl_house_circle_t-shirt_200.jpg,Owl House Circle T-Shirt,ikaszans,24,Animals,0.4386,hybrid (image+text),Television,2026-07-04,https://www.teepublic.com/t-shirt/34428667-owl-house-circle,"https://images.teepublic.com/derived/production/designs/34428667_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Animals,0.4386,Spiritual,0.1062,Gaming,0.0897
behold_its_nandor_the_relentless_wizard_t-shirt_201.jpg,"Behold! It's Nandor, the Relentless Wizard T-Shirt",Xanaduriffic,24,Uncertain - needs review,0.2001,image only,Television,2026-07-04,https://www.teepublic.com/t-shirt/12685918-behold-its-nandor-the-relentless-wizard,"https://images.teepublic.com/derived/production/designs/12685918_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Humor,0.2001,Seasonal,0.1903,Gaming,0.1531
jesus-ice_t-shirt_203.jpg,jesus-ice T-Shirt,DinoVibe,24,Art,0.3365,image only,Television,2026-07-04,https://www.teepublic.com/t-shirt/68240050-jesus-ice,"https://images.teepublic.com/derived/production/designs/68240050_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Art,0.3365,Humor,0.1736,Pop Culture,0.1203
sally_omalley_im_50_i_like_to_kick_streth_and_kick_t-shirt_204.jpg,"Sally Omalley I'm 50 i like to kick, streth, and kick! T-Shirt",MWKR,24,Spiritual,0.4144,hybrid (image+text),Television,2026-07-04,https://www.teepublic.com/t-shirt/88093801-sally-omalley-im-50-i-like-to-kick-streth-and-kick,"https://images.teepublic.com/derived/production/designs/88093801_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Spiritual,0.4144,Vintage,0.2922,Pop Culture,0.0655
live_from_new_york_london_its_saturday_night_t-shirt_205.jpg,Live From New York London Its Saturday Night T-Shirt,The Ulysses Gallery,24,Spiritual,0.4044,hybrid (image+text),Television,2026-07-04,https://www.teepublic.com/t-shirt/90270279-live-from-new-york-london-its-saturday-night,"https://images.teepublic.com/derived/production/designs/90270279_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Spiritual,0.4044,Lifestyle,0.2228,Vintage,0.1026
jack_n_rod_stern_show_t-shirt_206.jpg,Jack n' Rod Stern Show T-Shirt,Howchie!,24,Uncertain - needs review,0.1561,image only,Television,2026-07-04,https://www.teepublic.com/t-shirt/27380761-jack-n-rod-stern-show,"https://images.teepublic.com/derived/production/designs/27380761_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Music,0.1561,Pop Culture,0.1362,Humor,0.1222
late_night_with_david_letterman_logo_t-shirt_207.jpg,Late Night with David Letterman Logo T-Shirt,Mister 7 Designs,24,Uncertain - needs review,0.2849,image only,Television,2026-07-04,https://www.teepublic.com/t-shirt/20841302-late-night-with-david-letterman-logo,"https://images.teepublic.com/derived/production/designs/20841302_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Sports,0.2849,Vintage,0.1994,Gaming,0.0999
beetleborgs_metallix_t-shirt_208.jpg,BeetleBorgs Metallix T-Shirt,The Dark Vestiary,24,Music,0.4045,hybrid (image+text),Television,2026-07-04,https://www.teepublic.com/t-shirt/34705000-beetleborgs-metallix,"https://images.teepublic.com/derived/production/designs/34705000_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Music,0.4045,Anime,0.1498,Gaming,0.1047
the_robot_spy_from_jonny_quest_t-shirt_209.jpg,The Robot Spy from Jonny Quest T-Shirt,Quest Island,24,Gaming,0.3435,hybrid (image+text),Television,2026-07-04,https://www.teepublic.com/t-shirt/75304482-the-robot-spy-from-jonny-quest,"https://images.teepublic.com/derived/production/designs/75304482_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Gaming,0.3435,Spiritual,0.2176,Vintage,0.0681
cover_girl_83_gi_joe_toy_art_design_t-shirt_210.jpg,COVER GIRL 83 GI Joe toy art design T-Shirt,brettwhite,24,Art,0.4101,hybrid (image+text),Television,2026-07-04,https://www.teepublic.com/t-shirt/86718428-cover-girl-83-gi-joe-toy-art-design,"https://images.teepublic.com/derived/production/designs/86718428_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Art,0.4101,Pop Culture,0.2230,Vintage,0.1420
up_yours_fascist_bully-boy_-_rik_mayall_t-shirt_213.jpg,"Up Yours, Fascist Bully-Boy - Rik Mayall T-Shirt",House of Evilhedd13,24,Humor,0.3069,image only,Television,2026-07-04,https://www.teepublic.com/t-shirt/80774388-up-yours-fascist-bully-boy-rik-mayall,"https://images.teepublic.com/derived/production/designs/80774388_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Humor,0.3069,Pop Culture,0.1722,Vintage,0.1474
taskmaster_face_slap_with_text_-_task_show_t-shirt_214.jpg,Taskmaster face slap with text - task show T-Shirt,SmerkinGherkin,24,Uncertain - needs review,0.2607,image only,Television,2026-07-04,https://www.teepublic.com/t-shirt/41418507-taskmaster-face-slap-with-text-task-show,"https://images.teepublic.com/derived/production/designs/41418507_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Humor,0.2607,Professions,0.1433,Gaming,0.1115
great_british_bake_off_-_giuseppe_the_bread_daddy_t-shirt_215.jpg,"Great British Bake Off - Giuseppe, the Bread Daddy T-Shirt",GiantSizeTeamUpNetwork,24,Family,0.4176,hybrid (image+text),Television,2026-07-04,https://www.teepublic.com/t-shirt/25219722-great-british-bake-off-giuseppe-the-bread-daddy,"https://images.teepublic.com/derived/production/designs/25219722_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Family,0.4176,Sports,0.3034,Food,0.0878
